ID,PublishedAt,Duration
QVWARKX-mK0,2022-02-02T10:00:12Z,PT11M25S
CNQ3FxV3bgk,2022-01-29T10:30:09Z,PT11M49S
Hq9oJzL4ZKU,2022-01-22T10:30:11Z,PT10M46S
tM0JB149SQA,2022-01-14T10:00:13Z,PT12M44S
_A5rG_RHpEg,2022-01-08T10:15:13Z,PT12M24S
TunRqQcDFmw,2022-01-03T13:00:09Z,PT9M48S
TkDphmfCspQ,2022-01-01T10:15:09Z,PT13M50S
pfTlhrmisfs,2021-12-29T10:00:14Z,PT12M12S
XOox30hRxnY,2021-12-27T10:00:15Z,PT11M31S
uAfDZI30DzM,2021-12-24T10:00:09Z,PT10M7S
9MavcUcoe3g,2021-12-22T10:00:12Z,PT10M20S
JQLgWlxiJr8,2021-12-20T10:00:16Z,PT10M33S
1q9pGWHSnBo,2021-12-17T10:00:10Z,PT11M59S
UdE9udgfad0,2021-12-15T10:00:12Z,PT11M26S
E8LMoDHiy_I,2021-12-13T10:00:14Z,PT12M8S
MKv5fFBmdYY,2021-12-10T10:00:13Z,PT11M47S
tsvU-dJYoqw,2021-12-08T10:00:12Z,PT11M32S
bEVmo_cdkpk,2021-11-26T10:00:14Z,PT11M55S
gDE3kvb-UgE,2021-11-24T10:00:13Z,PT11M
fqPJjEvEobM,2021-11-22T10:00:12Z,PT11M52S
2l6NCWdlrpY,2021-11-19T10:00:12Z,PT10M59S
4N1KkBaNT1o,2021-11-17T10:00:11Z,PT11M36S
HFDxxYV5OJI,2021-11-15T10:04:54Z,PT12M40S
7nEumLzazkE,2021-11-12T10:00:12Z,PT12M21S
X2hrc0K7uq4,2021-11-10T10:00:16Z,PT12M7S
8QCtMBY7DJs,2021-11-08T10:00:18Z,PT11M3S
rc3mSaJGwH0,2021-11-05T10:00:13Z,PT10M54S
hjVtXn6KwA4,2021-11-03T10:00:13Z,PT10M26S
_SF1rZbB5fs,2021-11-01T10:00:12Z,PT12M4S
8TLLkRF33gI,2021-10-29T10:00:12Z,PT10M46S
0UJ1NcUAzZM,2021-10-27T10:00:13Z,PT11M38S
d02ziXQcK4Q,2021-10-25T10:00:11Z,PT10M42S
kbkagkE9CQM,2021-10-22T10:00:08Z,PT10M18S
mMNJhgqBfkg,2021-10-20T10:00:10Z,PT11M18S
_XHN4xK9sEo,2021-10-18T10:00:12Z,PT12M20S
drLvKFANAHw,2021-10-15T10:00:16Z,PT9M9S
fXLI4h35XNk,2021-10-13T10:00:13Z,PT11M15S
GuvN9W4Jw4k,2021-10-11T10:00:11Z,PT11M3S
kGkuW4sQSQ0,2021-10-08T10:00:13Z,PT12M11S
Yilq8PpC31A,2021-10-06T10:00:13Z,PT11M1S
WMaB9x9kpF4,2021-10-04T10:00:13Z,PT11M46S
Z7FtSoUrayk,2021-10-01T10:00:12Z,PT9M
uebffGyVQo4,2021-09-29T10:00:14Z,PT10M57S
gs07C2Bsbyo,2021-09-27T10:00:15Z,PT10M1S
9x6j2blmEWI,2021-09-24T10:00:17Z,PT10M45S
mT_FAYubYvY,2021-09-22T10:00:09Z,PT10M11S
K9HrcDZ9H68,2021-09-20T10:00:13Z,PT9M38S
wcLjVbMhF_c,2021-09-17T10:00:12Z,PT12M36S
DPwL0CoZt3k,2021-09-15T10:00:13Z,PT12M15S
Tv1_3g42pfA,2021-09-13T10:00:11Z,PT9M37S
hjk782DCvMk,2021-09-10T10:00:13Z,PT10M12S
g0Cb1xXLzlQ,2021-09-08T10:00:10Z,PT11M26S
0BCBjPTygA4,2021-09-03T10:00:10Z,PT11M37S
fwIFVXmhkkc,2021-09-01T10:00:11Z,PT10M47S
vvG8LJjFDUw,2021-08-27T10:00:24Z,PT11M6S
95CCjb6ru9A,2021-08-25T10:00:13Z,PT10M10S
8UV_jK0BJiM,2021-08-20T10:00:11Z,PT10M9S
ys_2_APLbUA,2021-08-18T10:00:11Z,PT11M4S
aM8bGN1FlsE,2021-08-13T10:00:13Z,PT11M20S
ZVPb5QF5qvI,2021-08-11T10:00:08Z,PT10M20S
HjFocub_Yns,2021-08-06T10:00:13Z,PT11M19S
-6_EnU3-Js0,2021-08-04T10:00:13Z,PT9M56S
46E6AyrW5os,2021-07-30T10:00:11Z,PT11M53S
-m-0uXpAkmM,2021-07-28T10:00:10Z,PT9M31S
v074h-oEQAk,2021-07-23T10:00:11Z,PT10M40S
NO1m9hf7z48,2021-07-21T10:00:13Z,PT7M57S
vtX7Gg9iSvI,2021-07-16T10:00:13Z,PT11M30S
V_7pIkfB56s,2021-07-14T10:00:10Z,PT9M54S
eoIAE5I_ePM,2021-07-10T10:15:12Z,PT10M21S
TSvhvLhFEXw,2021-07-09T10:00:12Z,PT11M21S
_LplTKYDzUI,2021-07-07T10:00:10Z,PT12M33S
WDH-2yMaDtM,2021-07-02T10:00:16Z,PT9M48S
2N_JvyARhMo,2021-06-30T10:00:13Z,PT11M48S
tAWkXX9uvag,2021-06-25T10:00:10Z,PT11M18S
NEt4WcU3NjM,2021-06-23T10:00:11Z,PT8M44S
2NULO63xB_s,2021-06-19T10:15:11Z,PT12M47S
boZf3hQ33VY,2021-06-16T10:00:11Z,PT13M7S
R76rMLBqnr4,2021-06-13T10:00:12Z,PT10M23S
kpxTpyqQSEU,2021-06-11T10:00:14Z,PT11M48S
pCi7R3IwWXE,2021-06-05T10:15:02Z,PT11M7S
8AFevWiqgEY,2021-06-03T10:15:12Z,PT9M29S
dQzSUltBYW4,2021-05-28T10:00:17Z,PT9M9S
Nu7q4HtzwXI,2021-05-25T10:15:15Z,PT9M5S
X98ekhFv6vY,2021-05-15T10:45:15Z,PT10M44S
S8DlRJddrHU,2021-05-08T10:15:17Z,PT7M59S
-g4Q3ubC3cM,2021-05-01T10:15:17Z,PT8M45S
6VBq6QdoutA,2021-04-28T10:00:03Z,PT11M45S
rFejhqdD-QA,2021-04-08T10:00:31Z,PT12M11S
17KvYrFCVJk,2021-03-25T10:00:00Z,PT9M43S
pVaLi5jWB5M,2021-03-13T11:00:31Z,PT8M22S
F_RTF3Xm1QQ,2021-03-09T10:00:05Z,PT8M32S
