ID,PublishedAt,Duration
E2r7MduFcXs,2019-08-01T03:49:02Z,PT7M5S
dImap5F16Nw,2019-07-29T06:31:04Z,PT8M56S
k8If0Par_Fo,2019-07-12T11:35:04Z,PT4M16S
_1f1ngB0wL0,2019-07-10T05:35:16Z,PT6M9S
CzfJG9w7eZE,2019-07-02T04:14:25Z,PT6M44S
gsWsZEYt3CM,2019-06-24T04:14:56Z,PT7M22S
8tXn5DKoABQ,2019-06-11T05:18:03Z,PT5M18S
6jc9dp_ux7M,2019-05-28T03:21:48Z,PT5M14S
NoZKta3-0Ao,2019-05-21T04:05:37Z,PT7M26S
T0-V6etfpao,2019-05-13T23:33:18Z,PT3M38S
V-RuaSFYAy4,2019-05-07T04:31:40Z,PT3M54S
esJ6KN7rlV8,2019-04-30T04:46:05Z,PT4M41S
Z_KV3hKRrVo,2019-04-28T10:12:01Z,PT5M22S
VrkJ_-rFGM0,2019-04-03T13:13:55Z,PT4M3S
R2woo2ysBA8,2019-04-01T10:21:01Z,PT5M40S
NdJWFiLCrIo,2019-03-25T03:52:36Z,PT4M10S
jcotju1Lq-8,2019-03-23T04:15:48Z,PT4M26S
ndujVmYJzXQ,2019-03-15T01:59:30Z,PT4M45S
r5V9kRgym94,2019-03-12T05:31:41Z,PT3M40S
iia1ocUyNt8,2019-03-06T06:16:48Z,PT3M35S
1u5aIMnAq8k,2019-02-11T09:13:08Z,PT4M47S
NmFM6mdQn90,2019-01-22T10:40:39Z,PT4M26S
0UrAurin8nc,2019-01-15T10:45:54Z,PT5M3S
ZzXYWTg3pXg,2019-01-13T06:06:12Z,PT5M26S
zfSYIWpZzAg,2018-12-18T08:07:20Z,PT4M14S
iy-ggzmtbs8,2018-11-27T11:51:04Z,PT4M56S
NQ11lNZe-vU,2018-11-20T04:22:31Z,PT5M8S
truvV7kklVs,2018-11-13T05:03:50Z,PT3M28S
it_dSraqpsU,2018-11-06T10:21:21Z,PT5M15S
iFHKU3Qxspo,2018-10-30T07:49:12Z,PT4M23S
nMjnBimufkA,2018-10-28T13:53:47Z,PT4M18S
OVsW2VRKex8,2018-10-23T04:24:57Z,PT4M24S
c8UQ7e6MuwQ,2018-10-19T00:37:30Z,PT3M55S
S4ePJynLxe4,2018-10-16T04:35:04Z,PT5M14S
Bj2VTbDAEiU,2018-10-06T12:10:57Z,PT4M10S
65Fxs4dPfsM,2018-10-01T11:46:25Z,PT6M56S
Rah1SQiFF-I,2018-09-28T11:02:51Z,PT5M28S
HAZqCRmIFkI,2018-09-26T09:29:50Z,PT4M42S
aD2QB2wPIvM,2018-09-25T03:34:01Z,PT4M5S
VzYKw22APbI,2018-09-18T04:14:17Z,PT4M27S
mem-BB4n4JM,2018-09-11T03:00:03Z,PT5M36S
bXBcMRLcv1s,2018-09-09T06:24:24Z,PT3M13S
MHz7JLkHyuQ,2018-09-04T03:59:21Z,PT6M4S
tqdjyaLvU1c,2018-08-28T04:13:56Z,PT4M30S
Woa3Kl5HTqg,2018-08-17T10:00:06Z,PT4M30S
7mHx1k09ZA8,2018-08-15T05:26:35Z,PT4M4S
dSP5gmonJLE,2018-08-12T02:06:14Z,PT4M10S
-UHs1kj8yT8,2018-08-09T09:22:04Z,PT4M6S
ROmw9WnaYdY,2018-08-06T05:00:46Z,PT2M54S
GJXvLUg5Ndo,2018-07-30T23:10:36Z,PT8M8S
9bLRlj012bQ,2018-07-28T02:20:58Z,PT2M55S
jbgA94CadoM,2018-07-24T01:19:30Z,PT3M14S
JhPLLcwUEB4,2018-07-17T10:09:49Z,PT4M5S
RJPM9Ge9Isw,2018-07-15T05:33:59Z,PT3M50S
V0pNpF4CiVA,2018-07-10T10:02:26Z,PT2M40S
rT3bmi-FzP8,2018-06-16T01:36:51Z,PT2M24S
EGNs02wRBf8,2018-05-01T00:31:14Z,PT1M13S
8NsPwJfdkEs,2018-04-24T10:19:26Z,PT3M46S
