ID,PublishedAt,Duration
xhTqpgB1mZA,2023-11-05T11:00:11Z,PT13M31S
qzajqJ8wqCw,2023-11-04T11:10:02Z,PT17S
xjbOH5ee9qo,2023-11-03T11:01:01Z,PT8M3S
6Xd1TCd1vk4,2023-11-02T11:05:40Z,PT29M56S
NOBRLAhi4kU,2023-11-02T11:00:09Z,PT9M22S
0WwTBKG8lU8,2023-11-01T11:00:02Z,PT17M52S
DpCKP2iN94U,2023-10-31T11:00:11Z,PT9M45S
k7OG4xmwZKs,2023-10-30T11:00:41Z,PT16S
QlS-LKd227A,2023-10-29T11:00:31Z,PT10M8S
aRA8c0aEPUE,2023-10-27T11:00:10Z,PT8M18S
G0jWNCSyLPE,2023-10-26T11:00:16Z,PT13S
7bvOorwar8s,2023-10-25T11:00:05Z,PT18M18S
N51Bbv5RJGU,2023-10-23T11:00:27Z,PT10M34S
db_JsK4J3YQ,2023-10-21T11:00:26Z,PT22M18S
tncMXfhv6-g,2023-10-19T11:38:22Z,PT12M23S
22WMlyd0wpY,2023-10-17T11:00:02Z,PT10M37S
Qu-cQOk8J2g,2023-10-15T11:00:17Z,PT9M31S
v9SfRyYNB2E,2023-10-13T11:00:58Z,PT32M40S
WZo1HOLvx6I,2023-10-12T11:00:32Z,PT10M20S
xVdayJdW2JU,2023-10-10T11:00:52Z,PT15M43S
reGZXgunlu0,2023-10-09T10:14:05Z,PT17M36S
C95xLsTXhNA,2023-10-06T11:00:11Z,PT8M14S
e4zKuJ5kN74,2023-10-03T07:00:26Z,PT1M
KynvUDGCuCw,2023-10-02T11:15:24Z,PT16M9S
ZW_SFrJcbco,2023-09-30T11:04:09Z,PT12M38S
dEpWkCOql3w,2023-09-27T11:00:27Z,PT10M21S
7yScQV_3fHE,2023-09-26T11:00:11Z,PT33S
u9xNb_y-c5w,2023-09-25T11:00:47Z,PT13M10S
r7Z77S25Lls,2023-09-23T11:00:45Z,PT8M57S
L9DGimRpvrU,2023-09-21T11:15:01Z,PT10M29S
8GJb-f8D1K0,2023-09-18T11:00:09Z,PT11M56S
0Pb3LVlxhxg,2023-09-16T11:00:00Z,PT8M6S
kBgVsTwXL34,2023-09-14T11:00:36Z,PT13M59S
QHbfy7mtlpo,2023-09-12T11:00:30Z,PT13M57S
O0pzOcCiUt0,2023-09-10T10:00:13Z,PT18M49S
ByQY7n1pN6M,2023-09-08T11:00:10Z,PT14M24S
H6ILJQCCNEU,2023-09-06T11:00:13Z,PT11M32S
ppNx7vlML9I,2023-09-04T11:00:27Z,PT14M23S
7MuGir1qxCQ,2023-09-02T11:00:04Z,PT10M11S
anDHJ_31qqg,2023-08-31T11:00:04Z,PT10M11S
dO9Mw7v9gO4,2023-08-28T11:00:34Z,PT18M10S
Ud6G9HOpznI,2023-08-25T11:00:18Z,PT13M39S
Kq871XOFyTY,2023-08-24T11:00:21Z,PT24M24S
rlVBHMzsTvQ,2023-08-22T11:00:45Z,PT17M20S
NV6PZeS_mNM,2023-08-21T11:35:11Z,PT22M2S
EC667evWUPI,2023-08-20T11:22:49Z,PT7H9M37S
ko5cV8YGeog,2023-08-19T23:00:30Z,PT11M56S
48J74ho-09M,2023-08-19T11:00:03Z,PT15M14S
MX5d9CYoNmw,2023-08-18T12:10:00Z,PT19M47S
_vR_6c65Jck,2023-08-17T11:00:27Z,PT16M6S
VfHwQCdLHEo,2023-08-15T11:00:26Z,PT14M22S
9qbuuO6V8YA,2023-08-13T11:00:06Z,PT11M27S
jHjKbzVqAo0,2023-08-11T11:00:40Z,PT13M3S
5cDWpIViN4Q,2023-08-09T11:00:08Z,PT17M5S
425CPNpeLTk,2023-08-07T11:00:07Z,PT25M32S
0upWnbjsRbA,2023-08-06T11:00:02Z,PT12M28S
Dhxp7-RRpYs,2023-08-05T11:00:07Z,PT9M27S
-ghFWOu3G6U,2023-08-04T11:00:00Z,PT11M58S
i9GFKqbjMDw,2023-08-03T11:00:26Z,PT10M47S
mklYQKe6WG0,2023-08-01T11:00:40Z,PT11M56S
v04g7ahdaJE,2023-07-31T11:00:48Z,PT15M24S
MfcOzyeD5fI,2023-07-31T10:08:41Z,PT59S
8Ss6tvR72iw,2023-07-30T12:00:07Z,PT14M55S
UouJCTlGf0s,2023-07-29T11:00:17Z,PT8M48S
8sod5Km2k78,2023-07-28T11:00:05Z,PT22S
e6fZSDF5Q14,2023-07-27T11:15:03Z,PT20M28S
QQGGoet6MEk,2023-07-26T11:00:30Z,PT16S
dSQrWtxgzuE,2023-07-25T11:00:27Z,PT18M27S
Fsequ4wDKZw,2023-07-23T11:00:09Z,PT14M22S
Y3W7oEUJWtE,2023-07-21T11:00:35Z,PT21M9S
u7zIyoUBIy0,2023-07-20T11:00:43Z,PT20M7S
9Xv-6AsxD0U,2023-07-18T11:00:09Z,PT21M46S
Eyw0S0llI_o,2023-07-16T11:00:08Z,PT20M57S
UphQP8VCC3M,2023-07-15T11:00:26Z,PT44S
i5nf3JKQNLE,2023-07-14T11:00:37Z,PT10M15S
4vBLMaG6L6Q,2023-07-13T11:00:03Z,PT28S
6fJJf3Mz_bU,2023-07-12T11:00:04Z,PT15M19S
-l3d5gYenC0,2023-07-10T11:00:00Z,PT12M54S
WEgAx5o_YSo,2023-07-08T11:00:31Z,PT9M20S
srSvet1ArP0,2023-07-06T11:00:45Z,PT15M44S
BGgy0EYhZ-o,2023-07-05T11:00:07Z,PT26S
2kUg1sue4uQ,2023-07-04T11:00:01Z,PT11M8S
Ir6w_M8zg0k,2023-07-03T11:00:11Z,PT14M21S
O3wHRIUKczc,2023-07-01T11:00:21Z,PT8M41S
bIZir8etsWE,2023-06-29T11:00:20Z,PT6M39S
vHqSzkBWGyY,2023-06-27T09:00:28Z,PT8M55S
PoKWEKY5lTg,2023-06-25T11:00:16Z,PT8M53S
QUQnnPKeP0M,2023-06-23T11:00:18Z,PT10M35S
kzWbaX1Qehg,2023-06-21T11:00:38Z,PT18M43S
rKOwwxQPzKw,2023-06-20T11:00:29Z,PT11M1S
rqs_4wugqW4,2023-06-19T11:00:45Z,PT18M14S
0O7VQSWAEts,2023-06-18T11:00:00Z,PT12M37S
J5gw3lTp9_Q,2023-06-17T13:00:33Z,PT29S
kvZoATRnjSY,2023-06-17T11:00:36Z,PT16M6S
LCwmfIkkUS0,2023-06-16T11:00:28Z,PT11M16S
QUUex5UaecE,2023-06-15T11:00:18Z,PT9M24S
UM4uPUc9Kj8,2023-06-14T13:00:32Z,PT17S
xXYTG9y22Ms,2023-06-14T11:00:43Z,PT13M40S
3XJ0wQ0eHoQ,2023-06-13T11:58:42Z,PT9M13S
r3kKETt1Uj0,2023-06-12T11:00:39Z,PT12M51S
9oqJiVBqmrM,2023-06-11T13:00:08Z,PT16S
0X19STNlHfA,2023-06-11T11:00:01Z,PT13M38S
jW4VfKYx_v0,2023-06-10T11:00:27Z,PT21M25S
c3dSPwK5QUU,2023-06-09T13:00:35Z,PT26S
vpz-bQTUouc,2023-06-09T11:00:50Z,PT13M8S
Ta8BhOrxCh4,2023-06-08T11:00:28Z,PT13M55S
sRMcs-wJNrg,2023-06-07T11:00:39Z,PT25S
q5nv588XIJk,2023-06-06T11:00:29Z,PT10M52S
u71xJRao-EY,2023-06-05T11:00:39Z,PT16M16S
ypxE-YS8h9c,2023-06-04T11:00:41Z,PT30S
X6hMlvAw4O8,2023-06-03T11:00:19Z,PT11M30S
4rFeePUi_uA,2023-06-02T12:00:07Z,PT25S
TGV8GPU0keM,2023-06-01T11:00:19Z,PT8M14S
BosXoYyMEog,2023-05-31T11:30:04Z,PT19S
YQ_1na_9NJs,2023-05-30T11:00:20Z,PT14M40S
ICpgIqY_Qzg,2023-05-29T11:00:20Z,PT13S
ABFZ-FcfNDc,2023-05-28T11:00:04Z,PT11M20S
spUSRW7l800,2023-05-27T11:00:44Z,PT16S
HsBpQ3UbJr0,2023-05-26T11:00:25Z,PT14M2S
jOfIyhHP5mk,2023-05-25T11:00:36Z,PT12M51S
w7_itXrnhjE,2023-05-24T11:15:06Z,PT14M12S
48jiUeXdmwc,2023-05-23T11:00:04Z,PT10M43S
JaJTrA9C7SA,2023-05-22T11:37:14Z,PT15S
Vhm10r6Tj1g,2023-05-20T10:00:17Z,PT9M45S
umL2Gz08Svo,2023-05-19T11:00:53Z,PT13M46S
WtHKmjVGSFo,2023-05-18T11:00:21Z,PT14S
iKhB4dg_puo,2023-05-17T11:00:34Z,PT15S
kHOqH0dpYkk,2023-05-16T11:00:35Z,PT8M37S
SMEWm_waqk4,2023-05-15T11:00:18Z,PT19S
V1uK8aQ4x-E,2023-05-14T11:00:31Z,PT13M1S
etmi0uRb0Y4,2023-05-13T11:40:39Z,PT22S
9e29r--lBy4,2023-05-12T11:00:11Z,PT11M35S
vjWum_F9NGs,2023-05-11T11:08:25Z,PT18S
I4LYNz9Gqgk,2023-05-10T11:00:12Z,PT9M34S
ZCRjNbke9GY,2023-05-09T11:36:01Z,PT20S
vX-w7KZaU5I,2023-05-08T11:00:43Z,PT11M30S
dYihSaURNfI,2023-05-07T11:00:27Z,PT9S
9sRqNkrnCQ4,2023-05-06T11:00:11Z,PT10M30S
kZiiXMWY530,2023-05-05T11:00:34Z,PT37S
2Rlmyi1MGAo,2023-05-04T11:00:03Z,PT9M23S
7r1sNFt1hfM,2023-05-02T11:00:06Z,PT8M5S
_vzJz25Sngg,2023-04-30T11:00:21Z,PT15M21S
7PrcCj6Qegs,2023-04-29T11:00:10Z,PT12S
Wis-XVF0NQI,2023-04-28T11:00:27Z,PT8M17S
iQYyWI9VgGM,2023-04-27T11:00:34Z,PT18S
C_y-UOy25Rw,2023-04-26T11:00:15Z,PT8M4S
6UIonyod4OA,2023-04-24T11:00:03Z,PT8M19S
B_X2HnUy5A4,2023-04-23T11:00:27Z,PT24S
Dor_SqTEq-A,2023-04-22T11:00:07Z,PT19M2S
HFpLIcZUlK8,2023-04-21T11:00:23Z,PT16S
P4gusekrc0s,2023-04-20T11:00:14Z,PT10M15S
cUXt0J1A40w,2023-04-18T12:53:43Z,PT14M49S
JVSYgsYdW5M,2023-04-18T11:00:11Z,PT21S
f17b-P_ibr8,2023-04-17T11:00:21Z,PT12M3S
Gr99qvuAkhU,2023-04-15T11:00:04Z,PT11M11S
SpD376KcmG0,2023-04-14T11:00:16Z,PT14S
RvjR8mSsNYE,2023-04-13T11:00:19Z,PT59M19S
qQ65JjIZ5MQ,2023-04-12T11:00:40Z,PT13S
tFaPPfp9sYE,2023-04-11T11:00:40Z,PT8M15S
Ny7w_cO9S9w,2023-04-10T11:00:12Z,PT34S
CWeViNBpmHI,2023-04-09T11:00:07Z,PT15M11S
To1labehAJg,2023-04-08T11:00:23Z,PT20S
QT8o-_b5wm0,2023-04-07T11:00:24Z,PT8M40S
ctS2JGRvmD0,2023-04-05T11:00:32Z,PT13M55S
M8jQZg5i1JQ,2023-04-05T11:00:13Z,PT12S
k2YEPXmEPiQ,2023-04-04T11:00:35Z,PT20S
yZnKx4YnlWA,2023-04-03T11:00:43Z,PT8M29S
wQJRuzsr6FQ,2023-04-02T11:00:36Z,PT10S
1NOtm2MFZao,2023-04-01T11:00:01Z,PT9M27S
YDizP2jS-4s,2023-03-31T11:00:21Z,PT23S
SuuUQ1DGgr0,2023-03-30T11:00:19Z,PT8M51S
Wry9GpuIsf0,2023-03-29T11:00:32Z,PT17S
xaLU54McIL0,2023-03-28T11:00:41Z,PT15S
3zi6lA2jQxM,2023-03-27T11:00:05Z,PT9M12S
3km8snY3BtM,2023-03-26T11:00:02Z,PT15M13S
zEcw9_WzmSA,2023-03-25T11:00:44Z,PT8M2S
NcFc98R5_Pk,2023-03-24T13:21:23Z,PT20S
VqpA8mn_pl8,2023-03-23T12:26:00Z,PT9M7S
5lyC9N2Ql8U,2023-03-22T11:00:04Z,PT18S
N4mOXSfU2yo,2023-03-21T11:00:26Z,PT12M34S
HDgRFWLVPYE,2023-03-18T11:00:18Z,PT18S
Ad_k_vTqN24,2023-03-17T11:00:12Z,PT11M30S
N5d9-VttTwU,2023-03-16T11:00:15Z,PT16S
beExmUUyNqc,2023-03-15T11:00:32Z,PT8M10S
Wz9ivF6K76U,2023-03-14T11:00:20Z,PT44S
S8bQ2ReIE3o,2023-03-13T11:00:26Z,PT10M55S
ToaUtg_Dqd8,2023-03-12T11:00:21Z,PT16S
Ku5POjA8IyA,2023-03-11T11:00:11Z,PT11M20S
O6bGD5_-59Y,2023-03-10T11:00:28Z,PT21S
kB36Ztnk40A,2023-03-09T11:00:36Z,PT9M17S
Si5w9W3rXTo,2023-03-08T11:00:17Z,PT23S
15FHbDRKae8,2023-03-07T11:00:01Z,PT8M1S
GJFRHAvbDwE,2023-03-05T11:00:10Z,PT9M55S
uPYY3pvh0Aw,2023-03-04T11:00:38Z,PT16S
XTKR6Pmr-IQ,2023-03-03T11:30:18Z,PT8M57S
VcemySTCZcI,2023-03-02T11:00:30Z,PT8M44S
mlUCoF7xHRM,2023-03-01T11:00:37Z,PT35S
vMcfyNBZZ8U,2023-02-28T11:00:41Z,PT10M56S
xU95fJmnS0c,2023-02-27T11:54:28Z,PT20S
Jln1y69kLc0,2023-02-26T10:00:08Z,PT14M52S
zh0WzDFNYW4,2023-02-24T11:00:50Z,PT11M17S
cDeQripblhk,2023-02-23T11:00:33Z,PT8M57S
1nYqrTZ1eTM,2023-02-22T13:06:35Z,PT20S
09r1pF-ZMXI,2023-02-21T11:00:00Z,PT22S
g_GWZapebdg,2023-02-20T11:00:25Z,PT8M52S
IM5-ZPjHP1Q,2023-02-19T11:00:22Z,PT49S
u0RlobszlJk,2023-02-18T11:00:42Z,PT10M17S
UUMmo2Jpem8,2023-02-17T11:00:20Z,PT37S
WgRRzpZWDpY,2023-02-16T11:00:31Z,PT8M38S
jAYY39c5nWo,2023-02-15T12:22:24Z,PT27S
qfrB2F17AxY,2023-02-13T13:41:25Z,PT22S
aAfWai_lvCw,2023-02-12T11:05:18Z,PT9M14S
NqfkbChpbA8,2023-02-11T11:00:25Z,PT8M39S
jtzl0QEJ1QE,2023-02-10T11:00:37Z,PT24S
rT-pSoisp6E,2023-02-09T13:45:10Z,PT9M33S
hS1BswXtkCE,2023-02-08T11:00:24Z,PT19S
NCrfpqkoOTo,2023-02-07T11:00:14Z,PT14M6S
S4WA3craJqI,2023-02-06T11:00:17Z,PT12S
WCGT7PnMDeY,2023-02-05T11:05:49Z,PT10M22S
yuXFqhftl-I,2023-02-04T11:00:40Z,PT9M39S
v8G1orTwvsY,2023-02-03T11:05:27Z,PT19S
iVe8yWbhELM,2023-02-01T11:23:39Z,PT8M1S
bQObe5OLicI,2023-01-30T11:18:59Z,PT13M43S
pM1Eqz4zfCw,2023-01-28T11:05:53Z,PT10M18S
XIwEVPbHPbA,2023-01-27T11:00:20Z,PT24S
Irl3odjB7uw,2023-01-26T11:00:10Z,PT10M59S
8u9izet6ePQ,2023-01-25T11:00:11Z,PT28S
kEHllhDfiIs,2023-01-24T11:00:28Z,PT9M24S
rz-ufBdgiUo,2023-01-23T11:00:25Z,PT28S
iZZ0Nmde8FY,2023-01-21T11:00:30Z,PT8M2S
0CnDZUGEgB8,2023-01-20T11:00:00Z,PT9M59S
fIbP6J7KJmE,2023-01-19T11:00:32Z,PT29S
LYSwQ6bGvcQ,2023-01-18T11:00:13Z,PT13M39S
xTYk-1ifVbo,2023-01-16T11:01:41Z,PT8M9S
O33BDJdxtKs,2023-01-15T11:00:12Z,PT13S
YKzA_f80Cqk,2023-01-14T11:00:20Z,PT9M54S
j2svSKHGqQ4,2023-01-13T15:46:46Z,PT28S
ai-uSwhbHYA,2023-01-12T11:00:03Z,PT10M2S
_sWtXQB-LyA,2023-01-11T11:00:31Z,PT30S
CIZZe-Qo4rY,2023-01-10T11:00:06Z,PT8M22S
slV0JdRC_Io,2023-01-09T11:00:36Z,PT15S
05TYuLYkpS0,2023-01-08T11:00:00Z,PT9M56S
KEcXUDzSTQs,2023-01-07T11:00:17Z,PT16S
fa4qhciAia8,2023-01-06T11:00:33Z,PT21S
12a0LWdcBHs,2023-01-05T11:00:01Z,PT12M58S
w_dEYhGS4Gw,2023-01-04T11:00:37Z,PT8M2S
PodTtbmxezY,2023-01-03T11:49:20Z,PT18S
5LUEWynmJ2o,2023-01-02T11:29:56Z,PT8M5S
dKS0N14mMPQ,2022-12-31T06:37:41Z,PT10M20S
EgyGsCxpm0k,2022-12-30T12:42:01Z,PT16S
59Glbur_S34,2022-12-29T11:00:03Z,PT12M42S
XhAcanATwdM,2022-12-27T11:00:15Z,PT8M34S
O2pAw66KRMs,2022-12-26T11:00:11Z,PT12S
2TPx3oMIPNI,2022-12-25T11:00:00Z,PT12M23S
LNzC3GmWVos,2022-12-24T12:01:13Z,PT21S
E535FWCREnk,2022-12-23T11:00:07Z,PT9M6S
wH45jglSvo8,2022-12-22T11:00:35Z,PT28S
64gWfXEig3M,2022-12-21T11:00:08Z,PT12M15S
UaCMwhzAMaQ,2022-12-20T11:00:16Z,PT37S
HiGLYjp1ZkE,2022-12-19T11:00:08Z,PT8M12S
sGWFM3u5_LY,2022-12-18T11:00:23Z,PT31S
0btEL5_yHYk,2022-12-17T11:00:01Z,PT9M40S
Q_1VL8c1u2A,2022-12-16T11:00:30Z,PT19S
nHNR_AG-4eE,2022-12-15T11:00:23Z,PT8M54S
RC_J0dDid1Q,2022-12-13T11:00:23Z,PT8M11S
cb1fx7tOneM,2022-12-12T11:00:22Z,PT11M25S
5KYUx-pDHAE,2022-12-11T11:00:03Z,PT32S
8zhjzV7k__s,2022-12-10T11:44:41Z,PT8M27S
d76puLwsuDY,2022-12-09T11:00:31Z,PT35S
ciXrLC1i4Vo,2022-12-08T11:00:31Z,PT9M48S
MP1KEwlu87Y,2022-12-07T11:00:11Z,PT18S
Biq3jwyU7KU,2022-12-06T11:00:05Z,PT22M17S
bu9X0DmIOI0,2022-12-04T11:00:16Z,PT16M1S
T6CIPh_KAuk,2022-12-03T12:15:02Z,PT36S
lzXdY0aCCsI,2022-12-02T11:00:26Z,PT10M36S
llX9IGZ5zUc,2022-12-01T11:00:25Z,PT29S
CvvnQEqR0U0,2022-11-30T11:00:06Z,PT8M34S
_S3pQbVHLaM,2022-11-28T11:00:32Z,PT11M44S
mj1G9om2Yeo,2022-11-27T11:00:24Z,PT22S
UK_nP0R2ey8,2022-11-26T11:00:21Z,PT11M18S
Lkz3qtadEUU,2022-11-25T11:37:35Z,PT37S
qiEMLhbnACU,2022-11-24T11:00:36Z,PT8M56S
E9ePqkF_5HE,2022-11-22T11:00:16Z,PT12M59S
BJGSLVUutTo,2022-11-21T13:14:54Z,PT31S
YIV0fQN1qes,2022-11-20T11:00:18Z,PT8M2S
bXr4GkgqykM,2022-11-18T10:02:19Z,PT8M9S
-33k2zjsHaE,2022-11-17T13:19:48Z,PT33S
aRniZ1BCZYs,2022-11-16T11:00:01Z,PT8M7S
s9fCJhbJIDI,2022-11-15T11:00:28Z,PT23S
IV2UWS8jJDU,2022-11-14T13:40:15Z,PT12M23S
El7RCL99pe8,2022-11-12T23:55:13Z,PT15M5S
BEljfdi04lA,2022-11-12T11:00:04Z,PT58S
IeH8I4nVJ30,2022-11-11T11:00:22Z,PT8M13S
W1jJ09sozvc,2022-11-10T11:00:33Z,PT55S
-MutluDPXcQ,2022-11-09T11:00:00Z,PT13M53S
c-pTwWlJ7BE,2022-11-08T11:00:22Z,PT16M12S
6dCUw8EITbI,2022-11-07T11:00:07Z,PT8M22S
kg12q20Mm6w,2022-11-06T11:00:28Z,PT9M47S
xPEf-4qPzr8,2022-11-04T11:00:50Z,PT8M44S
vbDqdPhwNys,2022-11-03T11:00:41Z,PT42S
-mClnDJpBzc,2022-11-02T11:00:00Z,PT10M59S
pAdACqJpZSA,2022-11-01T11:00:36Z,PT19S
Wm5VnQ-WDg0,2022-10-31T11:00:23Z,PT9M20S
E1ngLHXHylE,2022-10-30T11:00:11Z,PT22S
Uq2KylDAr8w,2022-10-29T11:15:15Z,PT8M25S
AYR_mku0tr8,2022-10-28T11:00:06Z,PT18S
YJhRp9Zh_Xs,2022-10-27T11:00:17Z,PT14M52S
wAjyEzW9ndU,2022-10-26T11:00:44Z,PT8M12S
yW1H3GRhKlY,2022-10-25T11:00:41Z,PT12S
owuMLgiWGEQ,2022-10-24T11:00:28Z,PT11M55S
A4qOUd_JlFo,2022-10-23T11:00:11Z,PT15S
bLUrYxOxMB0,2022-10-22T11:00:20Z,PT11M56S
QKi4xbsRkjc,2022-10-21T11:42:48Z,PT11S
GtTkKtvZQsI,2022-10-20T11:00:07Z,PT12M24S
WHBqT0Wxl8E,2022-10-19T11:00:18Z,PT16S
-t7vGHERBh4,2022-10-18T11:00:01Z,PT11M45S
XwA9AmNKIAY,2022-10-17T11:00:14Z,PT28S
VoZAV606Dgw,2022-10-16T11:00:29Z,PT11M24S
J2NV2KNTbwI,2022-10-15T11:00:10Z,PT23S
Ou4z13DtFec,2022-10-14T11:00:24Z,PT10M6S
Css12YrTkhI,2022-10-13T11:00:06Z,PT21S
xrD09mTAB7s,2022-10-12T11:00:40Z,PT9M29S
a1YHkMsUIWI,2022-10-11T11:00:00Z,PT17S
vFhxWz1o6qo,2022-10-10T11:00:28Z,PT13M34S
VPQzN-VUAUE,2022-10-09T11:00:20Z,PT9S
VSJJYddBmiQ,2022-10-08T11:00:16Z,PT11M58S
Tb2EUU0vw0A,2022-10-07T11:00:31Z,PT11S
vI56S3jt1p8,2022-10-06T11:00:38Z,PT10M6S
gT17FXgkdcI,2022-10-05T11:00:33Z,PT18S
EmtDPI8b0TQ,2022-10-04T11:00:09Z,PT13M9S
ekFuZKhQkOo,2022-10-03T11:00:31Z,PT14S
xIYIXtBXjE4,2022-10-02T11:00:30Z,PT11M47S
la6uaGKszv4,2022-10-02T03:00:13Z,PT17S
WaCOm8AaDns,2022-09-30T11:00:18Z,PT11M33S
L5_EeO0n-Y0,2022-09-29T11:00:12Z,PT19S
g0ThSpEu4FQ,2022-09-28T11:00:34Z,PT14M54S
jCvLgzS4_Co,2022-09-27T11:00:34Z,PT19S
uOC7rJqTtHw,2022-09-26T11:00:36Z,PT15S
0nB1jlzQe9M,2022-09-25T11:00:00Z,PT15S
ibMJnxL8VpM,2022-09-24T11:00:23Z,PT10M58S
UPBtgq_7vro,2022-09-23T11:00:31Z,PT34M44S
jihB-pSNmLQ,2022-09-22T11:00:27Z,PT39S
PMmCIz48gdY,2022-09-21T11:00:13Z,PT11M19S
eYg6d9dV_Z0,2022-09-20T11:00:32Z,PT22M40S
cSW2Pl984p0,2022-09-19T11:00:32Z,PT14M32S
ionwZ6xdEXA,2022-09-19T09:00:31Z,PT16S
j2WjfUZEKS4,2022-09-18T11:00:33Z,PT18M13S
HIp5-fo-irs,2022-09-18T09:00:08Z,PT19S
PUzylQwNsfY,2022-09-17T11:00:12Z,PT13M29S
bTqMfcK3t0Q,2022-09-17T09:00:19Z,PT14S
A0YIQ3OU5Tc,2022-09-16T11:00:09Z,PT14M54S
JvN6sTDaS14,2022-09-16T09:00:18Z,PT15S
KpAJtBvzPNA,2022-09-15T11:00:19Z,PT12M34S
CRWmNBzxFgk,2022-09-14T11:00:16Z,PT16M15S
nNSzTU0tvwo,2022-09-14T09:00:22Z,PT17S
uapDSEUpQ8g,2022-09-13T11:00:27Z,PT15M55S
Tmktxj3WrXk,2022-09-12T11:00:17Z,PT16M55S
BCfyUttWn0M,2022-09-12T09:00:04Z,PT18S
a7xi41fa7cQ,2022-09-11T11:00:00Z,PT11M26S
hpbqCxBZNK8,2022-09-11T09:00:18Z,PT17S
MJYk_ZTbltA,2022-09-10T11:00:11Z,PT15M21S
6HdIDmY-Pag,2022-09-09T11:00:04Z,PT13M18S
MD80iJouw1U,2022-09-08T11:00:09Z,PT13M20S
zltAN2Rz4fE,2022-09-07T11:00:37Z,PT19S
l_lrc0tl_bQ,2022-09-06T11:00:27Z,PT16M29S
DU7hOP571bA,2022-09-05T11:00:13Z,PT20S
hQv50eNY664,2022-09-04T11:00:20Z,PT9M26S
-RwfXrcBvII,2022-09-03T11:00:00Z,PT27S
4a7nYxeuodc,2022-09-02T11:00:03Z,PT9M48S
9Tp3mQPKe7s,2022-09-01T11:00:05Z,PT40S
Um9ZaiIwK_8,2022-08-31T11:00:15Z,PT12M36S
Y1LfdzMxfUc,2022-08-30T11:35:30Z,PT18S
6FNLHitrhhA,2022-08-29T11:02:49Z,PT10M11S
qOd5nRWuOuE,2022-08-28T11:00:25Z,PT20S
1pNIkQMIpRk,2022-08-27T11:00:03Z,PT11M15S
_iGPLIRciBY,2022-08-26T12:00:32Z,PT39S
rd9Ly18ANmo,2022-08-25T11:00:28Z,PT13M37S
Kq-7qaKDdGs,2022-08-24T11:00:12Z,PT10S
BETWq0usR1Y,2022-08-23T11:00:12Z,PT22M38S
NsxpBWB996s,2022-08-22T11:04:01Z,PT16S
giY6Kg_NkEw,2022-08-21T11:00:20Z,PT16S
ZMQS4Doat0E,2022-08-20T11:00:41Z,PT16M44S
CVPrFt3TgCU,2022-08-19T11:00:13Z,PT10M41S
CdHa2lkQeh4,2022-08-18T11:00:05Z,PT14S
veZv1Yzc0UM,2022-08-17T11:00:30Z,PT21S
OJ0YjRnXaWw,2022-08-16T11:00:22Z,PT16M59S
KPz1Ag3iCd4,2022-08-15T11:00:09Z,PT14M29S
aDp3s6aHfVQ,2022-08-14T11:00:01Z,PT23S
VRHSN0tSgas,2022-08-13T11:00:15Z,PT8M4S
sgqazS1ybGg,2022-08-12T11:00:37Z,PT18S
YZ3a953H9Yg,2022-08-11T11:00:31Z,PT15M21S
vvtw02gk3sA,2022-08-10T11:00:41Z,PT19S
Ec-0wRRLank,2022-08-09T11:00:16Z,PT10M52S
GSE0r67OJfg,2022-08-08T11:00:15Z,PT14S
Cq2pe7Jy1yU,2022-08-07T11:00:05Z,PT15S
jvftE36DcBU,2022-08-06T11:00:32Z,PT15M52S
MCeNpJ0EzzQ,2022-08-05T11:00:26Z,PT9M52S
6f_RLni51_8,2022-08-04T11:00:09Z,PT26S
4PHutYbtSYQ,2022-08-03T11:00:03Z,PT14M30S
rw437fvcuzU,2022-08-02T11:00:27Z,PT24S
6gVUZnwRcic,2022-08-01T11:00:04Z,PT16M59S
doIhcrnl8cE,2022-07-31T11:00:15Z,PT17S
-mN0KktNXOg,2022-07-30T11:00:00Z,PT8M22S
5zf4JSWtmVQ,2022-07-29T11:00:03Z,PT44S
NISI0cX7s8g,2022-07-28T11:00:22Z,PT9M2S
gffVKirleZ0,2022-07-27T11:00:33Z,PT12S
Dic79YwwegI,2022-07-26T11:00:07Z,PT20S
Re4LT94sh54,2022-07-25T11:00:22Z,PT12M49S
-fnC8Sy7F_Y,2022-07-24T11:00:00Z,PT14M38S
Ozrdmhl6fr4,2022-07-23T11:00:12Z,PT21S
B3BABcAkos0,2022-07-22T11:00:06Z,PT17M9S
smICASQ5Go8,2022-07-21T11:00:27Z,PT23S
-qGNPD9ZCCY,2022-07-20T11:00:01Z,PT13M46S
enel1MIRdpo,2022-07-19T11:00:18Z,PT19S
aTSzLU9AWgw,2022-07-18T11:00:00Z,PT19M48S
Y1W1z_zFohs,2022-07-17T11:00:16Z,PT13S
8nfB3EmnmM0,2022-07-16T11:22:22Z,PT14M
gYvYAWuYY8U,2022-07-15T11:00:35Z,PT13S
_Fx3Ah0PW8k,2022-07-14T11:00:19Z,PT12M18S
tiQ6Ai-wEP8,2022-07-13T12:19:48Z,PT13S
AOZE19M2jM8,2022-07-12T11:00:11Z,PT17M6S
CFl-5SXYDF4,2022-07-11T09:00:05Z,PT16S
McdHsp4KZtQ,2022-07-10T11:00:11Z,PT8M38S
324CkVSS8yw,2022-07-09T09:54:29Z,PT42S
